Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
78924,DataTech Solutions,Influencer,Women 35-44,15 days,Instagram,0.13,5266.0,7.3,Los Angeles,French,259,5528,9,Outdoor Adventurers,2021-03-25
100683,Alpha Innovations,Search,Men 25-34,30 days,Facebook,0.02,12632.0,5.73,Miami,German,432,1470,4,Outdoor Adventurers,2021-11-04
18461,NexGen Systems,Email,Women 35-44,30 days,YouTube,0.08,12173.0,5.95,Houston,Spanish,928,8742,2,Tech Enthusiasts,2021-07-30
153929,DataTech Solutions,Social Media,Men 25-34,60 days,Website,0.1,9610.0,5.0,Miami,French,913,9162,4,Foodies,2021-09-21
52458,TechCorp,Display,Men 18-24,60 days,YouTube,0.05,5867.0,3.44,Los Angeles,Mandarin,448,3629,6,Health & Wellness,2021-09-20
84544,TechCorp,Influencer,All Ages,60 days,Facebook,0.03,13635.0,5.43,Chicago,Spanish,206,5575,3,Outdoor Adventurers,2021-08-17
156264,TechCorp,Email,Men 25-34,15 days,Instagram,0.04,9662.0,4.48,Los Angeles,Spanish,652,1105,3,Foodies,2021-02-13
97094,DataTech Solutions,Influencer,Men 25-34,45 days,Website,0.03,19554.0,6.74,New York,German,682,2910,2,Fashionistas,2021-01-04
154821,Alpha Innovations,Search,Men 18-24,60 days,YouTube,0.09,6040.0,6.1,New York,German,606,2816,8,Tech Enthusiasts,2021-03-02
154144,TechCorp,Email,All Ages,45 days,YouTube,0.07,17238.0,3.66,Los Angeles,English,675,6374,9,Health & Wellness,2021-04-24
49846,TechCorp,Influencer,Men 25-34,45 days,Facebook,0.03,5724.0,6.35,Los Angeles,German,634,2880,10,Outdoor Adventurers,2021-07-25
197668,DataTech Solutions,Email,Men 25-34,60 days,Email,0.06,8827.0,3.52,Los Angeles,English,850,4198,7,Fashionistas,2021-07-22
27698,NexGen Systems,Display,All Ages,60 days,Website,0.06,7784.0,4.68,New York,Spanish,928,4449,3,Tech Enthusiasts,2021-11-19
199886,NexGen Systems,Search,All Ages,45 days,Website,0.02,7579.0,5.13,Los Angeles,Mandarin,946,8994,2,Outdoor Adventurers,2021-08-19
166238,DataTech Solutions,Search,Women 25-34,45 days,Instagram,0.12,12818.0,2.54,Los Angeles,Spanish,260,5389,9,Foodies,2021-06-12
159914,TechCorp,Influencer,Women 35-44,15 days,Email,0.13,15900.0,5.61,New York,German,846,5139,4,Fashionistas,2021-02-13
33279,TechCorp,Social Media,Women 25-34,45 days,YouTube,0.03,13769.0,7.29,Chicago,French,189,4045,4,Health & Wellness,2021-03-05
198499,Alpha Innovations,Search,Men 18-24,45 days,YouTube,0.14,12894.0,6.48,New York,English,446,4586,5,Tech Enthusiasts,2021-10-31
60203,DataTech Solutions,Display,All Ages,45 days,Instagram,0.06,10640.0,6.15,Los Angeles,Spanish,171,8076,8,Health & Wellness,2021-12-09
6026,NexGen Systems,Social Media,Women 35-44,30 days,Google Ads,0.1,14786.0,6.67,Houston,Spanish,840,2307,3,Fashionistas,2021-07-05
195978,NexGen Systems,Display,Men 18-24,15 days,Website,0.04,16140.0,4.4,New York,Mandarin,167,9395,4,Foodies,2021-12-04
139366,Innovate Industries,Display,Men 25-34,60 days,YouTube,0.1,17273.0,4.66,Chicago,Mandarin,397,8886,3,Foodies,2021-10-28
114000,TechCorp,Display,Women 25-34,45 days,Website,0.07,18247.0,3.48,Miami,Spanish,772,2104,7,Fashionistas,2021-04-30
103785,Alpha Innovations,Display,Women 25-34,60 days,Email,0.13,19102.0,6.83,Los Angeles,Spanish,793,1175,8,Outdoor Adventurers,2021-05-05
124949,TechCorp,Email,Women 25-34,45 days,Instagram,0.14,16822.0,2.61,Miami,Spanish,982,1575,9,Health & Wellness,2021-04-29
164160,NexGen Systems,Display,All Ages,15 days,Email,0.05,13425.0,6.27,Los Angeles,French,215,8649,2,Health & Wellness,2021-10-02
132695,TechCorp,Social Media,Women 35-44,30 days,Google Ads,0.09,7389.0,2.13,Los Angeles,English,617,7341,4,Outdoor Adventurers,2021-07-19
90495,NexGen Systems,Email,Women 25-34,45 days,Instagram,0.11,7125.0,6.49,Los Angeles,English,187,3424,4,Health & Wellness,2021-12-06
166260,TechCorp,Influencer,Women 25-34,15 days,Google Ads,0.02,9566.0,6.19,Houston,French,514,9032,4,Fashionistas,2021-07-04
115905,NexGen Systems,Search,Men 25-34,30 days,Website,0.01,13264.0,2.15,Los Angeles,German,905,7982,9,Outdoor Adventurers,2021-07-19
176971,Alpha Innovations,Social Media,Men 18-24,30 days,Email,0.06,12777.0,4.89,Chicago,German,353,4935,8,Foodies,2021-11-07
139189,DataTech Solutions,Email,Women 25-34,30 days,Google Ads,0.06,12221.0,5.03,Miami,Mandarin,101,6310,10,Health & Wellness,2021-05-04
160126,NexGen Systems,Display,Men 25-34,60 days,Google Ads,0.06,14183.0,7.22,Chicago,English,656,5570,2,Outdoor Adventurers,2021-09-13
13514,TechCorp,Display,Women 35-44,60 days,Google Ads,0.01,9911.0,7.81,Chicago,German,342,8130,7,Outdoor Adventurers,2021-01-09
156507,NexGen Systems,Search,Men 25-34,45 days,Website,0.06,15117.0,6.63,Los Angeles,French,317,8897,6,Fashionistas,2021-10-14
136714,DataTech Solutions,Search,Women 25-34,60 days,Instagram,0.04,8753.0,6.39,Houston,German,313,3846,8,Foodies,2021-07-23
164411,TechCorp,Influencer,All Ages,30 days,YouTube,0.06,17477.0,5.03,Los Angeles,French,679,1286,10,Outdoor Adventurers,2021-06-10
63962,DataTech Solutions,Email,Women 25-34,15 days,YouTube,0.03,18866.0,3.51,Los Angeles,German,242,3289,3,Foodies,2021-03-28
179686,Alpha Innovations,Search,Men 18-24,60 days,Facebook,0.08,11537.0,7.76,Houston,English,854,2908,9,Foodies,2021-04-16
194049,TechCorp,Influencer,Men 18-24,60 days,Facebook,0.15,16988.0,6.7,Los Angeles,German,241,3353,7,Health & Wellness,2021-08-22
34242,DataTech Solutions,Search,Men 25-34,60 days,Google Ads,0.13,14811.0,2.92,Houston,Spanish,817,1847,7,Tech Enthusiasts,2021-10-24
83044,Innovate Industries,Influencer,All Ages,45 days,Email,0.07,13233.0,4.17,Chicago,English,312,9054,7,Health & Wellness,2021-07-08
163985,TechCorp,Search,Men 25-34,15 days,Instagram,0.04,17574.0,3.85,Los Angeles,German,345,2731,2,Fashionistas,2021-04-10
152815,Alpha Innovations,Search,Women 35-44,45 days,Instagram,0.03,11749.0,3.68,Los Angeles,Mandarin,363,3527,2,Tech Enthusiasts,2021-09-02
101248,Innovate Industries,Display,Men 25-34,15 days,Email,0.05,6099.0,3.25,Miami,Spanish,212,2004,9,Foodies,2021-05-23
10197,TechCorp,Influencer,Women 25-34,45 days,Facebook,0.1,19802.0,2.86,New York,French,818,4665,8,Health & Wellness,2021-12-08
85065,DataTech Solutions,Email,Men 18-24,30 days,Email,0.09,13774.0,2.36,Chicago,German,536,9131,7,Fashionistas,2021-01-20
85865,Alpha Innovations,Search,Women 25-34,45 days,Website,0.05,17949.0,4.68,Los Angeles,French,806,9418,6,Outdoor Adventurers,2021-03-31
22269,Innovate Industries,Display,Women 25-34,30 days,Email,0.11,8450.0,2.19,New York,Spanish,843,5716,6,Health & Wellness,2021-01-04
102853,NexGen Systems,Email,Men 25-34,60 days,Website,0.07,11089.0,5.89,Chicago,French,556,1178,9,Outdoor Adventurers,2021-10-15
113710,DataTech Solutions,Email,All Ages,15 days,YouTube,0.04,16857.0,3.8,Houston,German,980,7002,9,Outdoor Adventurers,2021-07-14
60122,Innovate Industries,Search,Men 25-34,45 days,Google Ads,0.08,17390.0,5.91,Houston,German,391,6789,8,Tech Enthusiasts,2021-09-19
39782,Alpha Innovations,Email,Men 18-24,15 days,Website,0.14,5087.0,2.75,Los Angeles,Spanish,227,4194,2,Fashionistas,2021-12-28
8863,TechCorp,Email,Women 35-44,15 days,Website,0.1,13093.0,4.33,Los Angeles,Mandarin,775,6472,2,Fashionistas,2021-04-13
116428,NexGen Systems,Social Media,Women 25-34,60 days,Website,0.07,19641.0,4.96,New York,Spanish,804,9313,6,Health & Wellness,2021-12-24
78967,NexGen Systems,Email,Men 18-24,60 days,Facebook,0.12,7533.0,2.96,Miami,Mandarin,983,1065,8,Foodies,2021-05-07
10818,TechCorp,Display,Men 25-34,15 days,YouTube,0.13,6114.0,7.51,Houston,Spanish,125,1177,2,Tech Enthusiasts,2021-08-21
90676,NexGen Systems,Email,All Ages,60 days,Facebook,0.14,17312.0,6.81,Miami,Spanish,322,5870,6,Outdoor Adventurers,2021-06-05
136901,DataTech Solutions,Influencer,Men 18-24,60 days,Website,0.15,12293.0,3.68,Miami,French,175,6383,1,Tech Enthusiasts,2021-01-26
2402,Innovate Industries,Social Media,All Ages,45 days,Instagram,0.03,7714.0,6.79,Los Angeles,French,142,6774,1,Foodies,2021-07-31
126468,NexGen Systems,Display,Men 18-24,45 days,Instagram,0.12,16754.0,6.99,Los Angeles,German,362,5446,6,Foodies,2021-06-27
78689,DataTech Solutions,Search,Men 25-34,15 days,Email,0.06,6505.0,2.87,Los Angeles,German,760,8383,10,Outdoor Adventurers,2021-08-02
91899,Innovate Industries,Search,Women 35-44,15 days,Google Ads,0.01,8544.0,2.46,Houston,French,752,2208,8,Health & Wellness,2021-10-11
88038,Innovate Industries,Email,All Ages,15 days,Facebook,0.08,10368.0,7.27,Miami,German,551,1598,4,Outdoor Adventurers,2021-03-14
185416,TechCorp,Display,Women 25-34,15 days,Instagram,0.05,12680.0,3.02,Los Angeles,Spanish,468,7489,2,Health & Wellness,2021-12-27
163021,NexGen Systems,Email,All Ages,45 days,Email,0.01,8201.0,2.82,Los Angeles,English,893,5070,3,Tech Enthusiasts,2021-08-19
194474,Alpha Innovations,Email,Men 18-24,45 days,Google Ads,0.09,5987.0,3.93,Houston,English,790,1474,6,Outdoor Adventurers,2021-10-21
190910,DataTech Solutions,Social Media,Women 25-34,30 days,Google Ads,0.13,7747.0,6.37,Houston,German,689,4699,5,Tech Enthusiasts,2021-01-15
16930,Alpha Innovations,Email,Women 35-44,30 days,Google Ads,0.06,13536.0,7.8,Los Angeles,English,238,9139,5,Fashionistas,2021-05-20
10617,NexGen Systems,Influencer,Men 18-24,15 days,YouTube,0.04,18316.0,3.77,New York,English,425,8393,1,Health & Wellness,2021-02-01
72807,Innovate Industries,Social Media,Men 25-34,15 days,Instagram,0.06,11484.0,7.79,Chicago,Mandarin,958,1550,3,Health & Wellness,2021-06-21
40420,Innovate Industries,Display,Women 35-44,30 days,Google Ads,0.05,18933.0,3.74,Houston,Mandarin,761,8152,5,Tech Enthusiasts,2021-09-27
126736,Alpha Innovations,Social Media,Women 35-44,15 days,Instagram,0.02,18238.0,3.55,Chicago,Mandarin,863,1093,9,Health & Wellness,2021-03-22
16537,NexGen Systems,Search,All Ages,60 days,Google Ads,0.13,15907.0,7.98,Chicago,German,137,5636,4,Outdoor Adventurers,2021-04-22
2617,NexGen Systems,Email,Women 25-34,45 days,Google Ads,0.13,18401.0,3.3,New York,Mandarin,778,2002,5,Fashionistas,2021-03-03
123846,TechCorp,Social Media,Men 18-24,45 days,Email,0.1,18164.0,3.05,Houston,German,872,4601,8,Foodies,2021-04-21
92969,Innovate Industries,Influencer,All Ages,30 days,Facebook,0.1,5994.0,7.94,Los Angeles,Spanish,961,2809,5,Outdoor Adventurers,2021-09-16
28759,NexGen Systems,Display,Men 18-24,60 days,Google Ads,0.02,14892.0,5.92,New York,Spanish,576,3678,3,Tech Enthusiasts,2021-10-16
95493,TechCorp,Search,Women 25-34,15 days,Website,0.05,17344.0,7.19,New York,German,103,9895,9,Health & Wellness,2021-08-16
179304,Innovate Industries,Search,Men 18-24,30 days,Website,0.11,16979.0,4.15,Los Angeles,German,451,5976,4,Foodies,2021-03-30
107136,DataTech Solutions,Display,All Ages,15 days,Facebook,0.14,10962.0,6.85,Miami,French,836,2165,9,Tech Enthusiasts,2021-07-10
102531,NexGen Systems,Social Media,Men 25-34,30 days,Website,0.14,18850.0,2.69,New York,German,669,1886,1,Outdoor Adventurers,2021-11-27
121613,NexGen Systems,Social Media,Men 25-34,15 days,YouTube,0.14,5858.0,6.31,Miami,German,398,2854,2,Health & Wellness,2021-03-09
143043,TechCorp,Influencer,Women 35-44,60 days,Facebook,0.14,7541.0,5.28,New York,English,559,5880,8,Tech Enthusiasts,2021-11-24
43139,DataTech Solutions,Display,Men 18-24,15 days,Google Ads,0.04,13569.0,5.68,Chicago,Mandarin,405,9986,6,Outdoor Adventurers,2021-03-10
56009,TechCorp,Social Media,Women 25-34,60 days,Google Ads,0.03,12858.0,6.95,Miami,English,796,1757,5,Outdoor Adventurers,2021-06-13
154152,TechCorp,Influencer,All Ages,30 days,YouTube,0.05,14368.0,3.93,Chicago,English,119,1680,6,Foodies,2021-05-02
87294,NexGen Systems,Display,Women 35-44,30 days,YouTube,0.03,12420.0,7.66,Los Angeles,French,224,6182,3,Fashionistas,2021-02-28
1033,DataTech Solutions,Influencer,All Ages,15 days,Google Ads,0.06,10500.0,2.03,Chicago,English,432,8910,5,Fashionistas,2021-10-30
4101,DataTech Solutions,Influencer,Women 35-44,30 days,Facebook,0.11,11014.0,2.18,Los Angeles,Mandarin,652,6597,7,Foodies,2021-03-27
89020,Innovate Industries,Search,Women 35-44,30 days,YouTube,0.09,11088.0,3.56,Houston,English,447,1218,3,Foodies,2021-11-21
185716,TechCorp,Email,Men 25-34,15 days,YouTube,0.12,19550.0,6.51,Houston,Mandarin,847,5583,3,Foodies,2021-10-23
193615,Innovate Industries,Search,Men 18-24,30 days,Facebook,0.07,13365.0,4.94,Los Angeles,Mandarin,319,2221,1,Health & Wellness,2021-06-14
159433,TechCorp,Social Media,Men 18-24,15 days,Facebook,0.07,12680.0,6.54,New York,Spanish,777,5073,1,Outdoor Adventurers,2021-10-20
85710,Innovate Industries,Social Media,Women 25-34,45 days,Email,0.04,16617.0,5.4,Houston,English,566,9993,3,Health & Wellness,2021-10-27
65846,DataTech Solutions,Email,Women 25-34,45 days,Email,0.05,10581.0,6.45,Miami,Mandarin,448,6329,6,Health & Wellness,2021-05-26
109195,NexGen Systems,Influencer,All Ages,60 days,YouTube,0.12,7221.0,3.23,Miami,Mandarin,998,5044,4,Foodies,2021-03-01
154421,NexGen Systems,Influencer,All Ages,60 days,YouTube,0.11,15503.0,3.21,Houston,French,129,3221,5,Tech Enthusiasts,2021-01-26
171770,NexGen Systems,Display,Women 25-34,60 days,Google Ads,0.13,6659.0,2.24,Los Angeles,German,236,3174,2,Tech Enthusiasts,2021-08-08
175603,DataTech Solutions,Display,Women 35-44,45 days,Google Ads,0.1,9321.0,4.76,Miami,German,536,1499,4,Foodies,2021-02-07
9262,NexGen Systems,Social Media,All Ages,15 days,YouTube,0.04,10166.0,4.58,Los Angeles,English,645,3859,3,Outdoor Adventurers,2021-05-17
193520,Innovate Industries,Search,Men 18-24,45 days,Facebook,0.11,10711.0,2.38,Miami,English,367,9091,8,Outdoor Adventurers,2021-03-11
151575,DataTech Solutions,Email,Women 25-34,15 days,Google Ads,0.05,13298.0,2.12,Miami,French,397,7753,3,Outdoor Adventurers,2021-04-10
83870,TechCorp,Email,Men 25-34,15 days,Instagram,0.05,9439.0,6.64,Los Angeles,French,809,6618,9,Fashionistas,2021-10-12
86957,TechCorp,Search,Women 35-44,30 days,Google Ads,0.03,11258.0,5.42,Houston,English,370,5696,10,Tech Enthusiasts,2021-03-28
6316,NexGen Systems,Email,Men 25-34,30 days,YouTube,0.11,7084.0,4.0,Los Angeles,French,509,6422,7,Outdoor Adventurers,2021-04-21
80378,DataTech Solutions,Influencer,Men 25-34,60 days,Email,0.11,6826.0,4.55,Chicago,German,991,3054,9,Tech Enthusiasts,2021-03-19
78275,Alpha Innovations,Social Media,Men 25-34,30 days,Instagram,0.08,14737.0,3.74,Chicago,German,704,4883,9,Fashionistas,2021-06-14
27694,Alpha Innovations,Display,Men 25-34,60 days,Email,0.14,15340.0,4.31,Chicago,French,150,4282,8,Outdoor Adventurers,2021-11-15
191842,DataTech Solutions,Email,Men 18-24,45 days,Email,0.07,7884.0,6.53,Chicago,English,421,4248,6,Fashionistas,2021-08-05
155185,NexGen Systems,Email,Women 25-34,60 days,Website,0.08,11634.0,4.18,Houston,Mandarin,206,7426,5,Fashionistas,2021-03-01
49226,DataTech Solutions,Display,All Ages,15 days,Google Ads,0.09,15082.0,5.99,Houston,French,131,1177,8,Fashionistas,2021-11-12
138098,Alpha Innovations,Social Media,Men 18-24,60 days,Email,0.13,18266.0,7.18,Chicago,French,969,8780,3,Outdoor Adventurers,2021-05-08
31163,Alpha Innovations,Influencer,Men 25-34,60 days,YouTube,0.05,7737.0,6.56,Houston,English,229,7249,1,Tech Enthusiasts,2021-05-18
183319,DataTech Solutions,Search,All Ages,60 days,Email,0.09,16583.0,2.12,New York,French,832,1323,7,Outdoor Adventurers,2021-03-30
94350,DataTech Solutions,Influencer,Men 18-24,30 days,YouTube,0.04,14206.0,5.31,Los Angeles,English,144,7094,5,Outdoor Adventurers,2021-06-29
100091,DataTech Solutions,Email,Women 25-34,30 days,Instagram,0.11,14652.0,7.72,Los Angeles,French,863,7741,10,Fashionistas,2021-03-22
67387,TechCorp,Influencer,All Ages,30 days,YouTube,0.13,18822.0,7.64,Los Angeles,German,443,6607,10,Foodies,2021-08-15
22869,Alpha Innovations,Influencer,Women 35-44,30 days,Website,0.07,15091.0,3.59,New York,French,764,7683,3,Outdoor Adventurers,2021-08-27
51565,Innovate Industries,Influencer,Women 25-34,15 days,YouTube,0.03,13781.0,6.43,Los Angeles,Mandarin,204,8149,1,Outdoor Adventurers,2021-04-10
179530,Innovate Industries,Search,Women 25-34,45 days,Google Ads,0.13,13904.0,7.99,Chicago,French,511,5668,3,Health & Wellness,2021-11-11
162561,TechCorp,Search,Women 35-44,60 days,Website,0.08,11968.0,7.23,New York,Mandarin,202,7349,1,Health & Wellness,2021-05-16
76929,NexGen Systems,Display,Men 25-34,30 days,Instagram,0.07,11625.0,4.07,New York,German,844,4900,9,Tech Enthusiasts,2021-10-06
161523,DataTech Solutions,Search,Men 18-24,45 days,YouTube,0.02,7830.0,2.48,Los Angeles,English,226,3101,8,Outdoor Adventurers,2021-07-12
65063,Alpha Innovations,Influencer,Women 35-44,15 days,Instagram,0.03,5546.0,3.01,Chicago,Spanish,696,3307,10,Foodies,2021-04-03
27784,Alpha Innovations,Search,All Ages,45 days,Facebook,0.08,12715.0,2.54,Miami,French,483,4043,7,Tech Enthusiasts,2021-02-13
33771,NexGen Systems,Display,Women 35-44,60 days,Instagram,0.03,18059.0,3.46,Miami,Spanish,440,3298,10,Tech Enthusiasts,2021-07-10
161702,Alpha Innovations,Display,Women 35-44,60 days,YouTube,0.11,13486.0,7.52,Los Angeles,English,923,9766,3,Health & Wellness,2021-01-07
77218,Alpha Innovations,Email,Men 18-24,60 days,Google Ads,0.05,6300.0,6.14,Los Angeles,English,899,9904,9,Foodies,2021-07-22
88275,DataTech Solutions,Influencer,Men 18-24,30 days,Facebook,0.1,11876.0,6.56,New York,Mandarin,571,8739,10,Tech Enthusiasts,2021-11-06
93125,TechCorp,Social Media,Men 18-24,15 days,Facebook,0.05,16756.0,7.31,Houston,French,313,3514,7,Fashionistas,2021-02-19
199699,TechCorp,Search,Women 35-44,30 days,Email,0.07,13970.0,6.15,Chicago,Spanish,844,3436,5,Fashionistas,2021-02-13
26175,Alpha Innovations,Social Media,Men 18-24,30 days,Google Ads,0.01,15147.0,5.76,Houston,French,530,3543,8,Tech Enthusiasts,2021-09-17
55908,Alpha Innovations,Display,Women 35-44,15 days,Instagram,0.01,15814.0,5.99,Houston,German,470,2310,2,Health & Wellness,2021-03-04
56393,NexGen Systems,Search,Women 25-34,15 days,Website,0.02,19366.0,3.84,New York,French,149,6868,8,Fashionistas,2021-07-02
72738,Innovate Industries,Email,Women 35-44,60 days,Instagram,0.05,16569.0,2.28,Houston,Spanish,691,4357,9,Fashionistas,2021-04-13
35754,Alpha Innovations,Social Media,All Ages,45 days,Instagram,0.03,17210.0,2.78,Houston,German,329,7995,2,Foodies,2021-12-15
95948,Alpha Innovations,Search,Men 25-34,30 days,Website,0.13,7768.0,3.53,Miami,English,873,8869,9,Outdoor Adventurers,2021-11-14
169167,DataTech Solutions,Display,Women 25-34,15 days,YouTube,0.14,9200.0,3.3,Los Angeles,Mandarin,854,6555,6,Outdoor Adventurers,2021-06-21
96337,Alpha Innovations,Display,Men 18-24,45 days,Instagram,0.1,17834.0,3.61,Miami,Spanish,346,3071,5,Tech Enthusiasts,2021-12-08
73679,Alpha Innovations,Display,Men 25-34,15 days,Google Ads,0.13,19955.0,6.64,Miami,Spanish,714,9645,2,Tech Enthusiasts,2021-11-10
20579,Alpha Innovations,Influencer,Women 25-34,15 days,Instagram,0.08,12794.0,6.97,Houston,Mandarin,379,6933,4,Tech Enthusiasts,2021-05-19
24134,TechCorp,Email,Women 35-44,45 days,Email,0.14,10220.0,4.01,New York,Spanish,796,2318,6,Tech Enthusiasts,2021-02-13
79320,Innovate Industries,Search,Men 18-24,45 days,YouTube,0.15,14029.0,7.96,Chicago,English,696,5339,6,Tech Enthusiasts,2021-04-25
69751,NexGen Systems,Influencer,All Ages,45 days,Google Ads,0.07,17582.0,7.64,Houston,French,671,6618,10,Fashionistas,2021-02-05
44724,Alpha Innovations,Email,Men 18-24,60 days,Facebook,0.15,5987.0,6.94,Miami,Spanish,971,1975,8,Fashionistas,2021-07-13
107201,DataTech Solutions,Email,All Ages,45 days,Website,0.13,14560.0,3.08,Houston,German,173,1243,1,Foodies,2021-09-13
129770,DataTech Solutions,Search,Men 25-34,30 days,Email,0.13,8526.0,2.79,New York,German,414,7810,4,Fashionistas,2021-07-14
155358,TechCorp,Email,Men 18-24,30 days,Website,0.03,19856.0,4.5,New York,Spanish,676,1866,2,Outdoor Adventurers,2021-08-21
187475,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,0.07,19148.0,3.91,Miami,German,939,6673,7,Tech Enthusiasts,2021-08-18
7694,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,0.09,10926.0,2.07,New York,French,477,9565,5,Fashionistas,2021-01-29
128534,TechCorp,Influencer,Men 25-34,45 days,Website,0.1,7749.0,7.92,New York,Spanish,893,1133,4,Health & Wellness,2021-02-23
307,Alpha Innovations,Display,Women 25-34,30 days,YouTube,0.03,8249.0,6.02,New York,English,566,9149,10,Tech Enthusiasts,2021-11-03
142548,Innovate Industries,Social Media,All Ages,15 days,Website,0.11,17721.0,2.96,Miami,Mandarin,592,7924,9,Fashionistas,2021-07-17
44720,TechCorp,Search,Women 35-44,60 days,YouTube,0.02,19555.0,2.72,New York,Mandarin,795,1413,6,Tech Enthusiasts,2021-07-09
27747,Alpha Innovations,Influencer,Women 25-34,15 days,YouTube,0.05,10217.0,7.49,Los Angeles,Spanish,285,8347,10,Outdoor Adventurers,2021-01-07
97493,Innovate Industries,Influencer,All Ages,15 days,Instagram,0.03,7287.0,4.38,Los Angeles,English,370,1714,9,Tech Enthusiasts,2021-02-07
62711,Innovate Industries,Email,Women 25-34,45 days,Email,0.03,6753.0,5.93,Chicago,English,289,9244,5,Foodies,2021-10-23
127681,DataTech Solutions,Social Media,All Ages,60 days,YouTube,0.03,19011.0,5.45,Miami,English,303,8623,2,Foodies,2021-10-23
87226,Innovate Industries,Search,Women 35-44,45 days,Instagram,0.06,14789.0,3.12,Los Angeles,Spanish,305,4222,10,Fashionistas,2021-12-22
152694,TechCorp,Email,Women 35-44,30 days,Google Ads,0.01,10533.0,5.89,Chicago,French,664,5299,7,Foodies,2021-05-04
87048,NexGen Systems,Social Media,Men 18-24,15 days,Email,0.03,16230.0,3.63,New York,French,666,9645,10,Foodies,2021-06-27
85749,Innovate Industries,Influencer,Men 18-24,15 days,Website,0.07,17323.0,5.89,Houston,Spanish,828,2287,4,Health & Wellness,2021-12-05
118807,DataTech Solutions,Social Media,Women 35-44,60 days,Instagram,0.06,17095.0,3.53,Miami,Spanish,970,1574,1,Fashionistas,2021-07-01
112164,NexGen Systems,Display,Men 18-24,30 days,YouTube,0.03,11462.0,6.61,Chicago,Spanish,859,2252,10,Fashionistas,2021-04-19
36991,DataTech Solutions,Influencer,All Ages,15 days,Google Ads,0.06,11016.0,7.28,Los Angeles,French,708,4985,2,Outdoor Adventurers,2021-05-06
126936,Alpha Innovations,Influencer,Men 25-34,45 days,YouTube,0.14,6784.0,6.33,Chicago,French,368,6110,3,Fashionistas,2021-10-08
42715,Alpha Innovations,Display,All Ages,45 days,Google Ads,0.06,12875.0,4.26,New York,Mandarin,618,5583,8,Tech Enthusiasts,2021-01-10
190712,DataTech Solutions,Social Media,Men 25-34,30 days,YouTube,0.09,19124.0,7.36,Los Angeles,French,959,9879,1,Health & Wellness,2021-07-01
144284,NexGen Systems,Display,All Ages,45 days,Email,0.01,8440.0,7.97,New York,English,413,9419,9,Foodies,2021-04-19
70963,Innovate Industries,Email,Men 25-34,45 days,YouTube,0.12,19201.0,6.17,Chicago,French,360,9467,3,Health & Wellness,2021-06-02
10202,Innovate Industries,Influencer,Men 18-24,45 days,YouTube,0.13,9606.0,4.95,Chicago,English,716,8341,6,Tech Enthusiasts,2021-12-13
100664,Alpha Innovations,Display,Women 35-44,30 days,Facebook,0.11,10341.0,5.47,Los Angeles,Spanish,790,4643,4,Outdoor Adventurers,2021-10-16
73078,Alpha Innovations,Social Media,Men 25-34,60 days,Facebook,0.07,16975.0,4.63,Los Angeles,Spanish,297,2638,3,Fashionistas,2021-03-19
48287,NexGen Systems,Influencer,Women 25-34,60 days,Facebook,0.07,7977.0,6.86,Los Angeles,French,820,4039,7,Outdoor Adventurers,2021-04-17
123194,Alpha Innovations,Social Media,Women 25-34,15 days,Email,0.02,5500.0,3.11,Houston,Mandarin,635,5682,4,Foodies,2021-07-08
19719,NexGen Systems,Email,Women 25-34,30 days,Facebook,0.05,8433.0,3.32,New York,English,133,3141,2,Tech Enthusiasts,2021-01-09
165609,Alpha Innovations,Social Media,Men 18-24,30 days,YouTube,0.1,9314.0,7.91,Chicago,Mandarin,703,1243,8,Outdoor Adventurers,2021-09-21
193797,Innovate Industries,Social Media,Men 25-34,15 days,Google Ads,0.08,6215.0,7.67,New York,French,817,9901,5,Fashionistas,2021-12-13
23707,Alpha Innovations,Search,Men 18-24,30 days,Instagram,0.1,8578.0,3.26,Miami,Mandarin,931,1431,2,Fashionistas,2021-12-13
191259,Innovate Industries,Email,Men 18-24,30 days,Website,0.12,13392.0,2.79,New York,German,485,6365,1,Foodies,2021-12-30
128529,Alpha Innovations,Email,All Ages,30 days,Google Ads,0.03,7759.0,6.67,Miami,Mandarin,261,4162,5,Tech Enthusiasts,2021-02-18
192980,TechCorp,Display,Women 25-34,60 days,Facebook,0.06,12200.0,7.91,Chicago,French,200,5493,9,Foodies,2021-09-17
100741,NexGen Systems,Influencer,All Ages,45 days,Email,0.14,14692.0,5.37,Los Angeles,English,587,7653,2,Fashionistas,2021-01-01
30896,DataTech Solutions,Social Media,Women 35-44,30 days,Google Ads,0.01,14177.0,5.45,Chicago,Mandarin,147,1976,6,Tech Enthusiasts,2021-08-24
145462,TechCorp,Search,Men 18-24,45 days,Google Ads,0.1,16231.0,5.85,Houston,Spanish,883,3448,7,Outdoor Adventurers,2021-07-11
178868,NexGen Systems,Social Media,Men 25-34,45 days,Website,0.13,13674.0,3.38,Chicago,English,683,9982,6,Fashionistas,2021-01-18
136467,Innovate Industries,Search,All Ages,45 days,Instagram,0.06,19391.0,2.12,Miami,French,770,7346,2,Tech Enthusiasts,2021-11-18
